name,address,tags,rate,ID,representative_menu,place_price,menu_list,iamge_URL
골프존 아카데미 공덕점,서울 마포구 마포대로 173 현대하이엘빌딩 지하1층,"중구, 놀거리, 실내",5.0,20947744,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_144%2F1441068267529yYmql_JPEG%2F20947744_0.jpg
동네오빠,서울 성동구 왕십리로24길 7-2 1층,"중구, 놀거리, 실내",5.0,786128550,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_110%2F16394786277916e7M3_JPEG%2F20211214_192319.jpg
이스트골프라운지 광화문점,서울 종로구 종로 19 2층 이스트골프라운지,"중구, 놀거리, 실내",5.0,1254586013,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220606_91%2F1654506369873EiBFW_JPEG%2F%25C0%25CC%25BD%25BA%25C6%25AE%25B7%25CE%25B0%25ED.jpg
이화포차,서울 종로구 율곡로14길 18 1층 이화포차,"중구, 놀거리, 실내",5.0,36286682,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_87%2F1686219683918LmfyX_JPEG%2FIMG_7300.jpeg
이지골프,서울 마포구 마포대로10길 12 2층 201호,"중구, 놀거리, 실내",5.0,1452268568,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230418_47%2F1681823976970SNxPu_PNG%2F%25C0%25CC%25C1%25F6%25B0%25F1%25C7%25C1_%25B7%25CE%25B0%25ED.png
센트리얼 골프 트레이닝 옥수점,서울 성동구 독서당로40길 39 어울림더리버 상가 지하1층,"중구, 놀거리, 실내",5.0,1356029572,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231201_181%2F1701395089167EcCvt_PNG%2F%25B0%25F1%25C7%25C1_%25B7%25CE%25B0%25ED-002.png
알유스포츠 계동점,서울 종로구 창덕궁길 19 알유스포츠 계동점,"중구, 놀거리, 실내",5.0,1646234305,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210128_21%2F1611801725600XpXUc_JPEG%2FaVO_VAVpNTx1SbtcCIIkYarf.jpg
플로우 주짓수,서울 종로구 종로12길 22 4층,"중구, 놀거리, 실내",5.0,1711678652,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_141%2F1679484104231QMR3J_JPEG%2Flogo_flowjiujitsu.jpg
금호와이어주짓수,서울 성동구 독서당로 292 4층 금호와이어주짓수,"중구, 놀거리, 실내",5.0,93890528,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230622_91%2F1687409632717PI2RG_JPEG%2FKakaoTalk_20230622_135308987.jpg
짝태앤노가리 종로1호점,서울 종로구 수표로26길 28 1층,"중구, 놀거리, 실내",5.0,1130599306,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230716_246%2F1689501413739gOQhC_JPEG%2FIMG_3357.jpeg
보이스캐디 골프아카데미 경복궁점,서울 종로구 새문안로5가길 32 지하1층 6호,"중구, 놀거리, 실내",5.0,1920494211,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220530_15%2F1653896280908jwaCx_JPEG%2F%25C5%25B8%25BC%25AE1.jpg
금호공원체육관,서울 성동구 장터1길 20,"중구, 실외, 공원",5.0,1500559722,,,,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221018_7%2F16660729446801cmI7_JPEG%2F20220802_102523.jpg
